learner_id,signup_date,age,city_tier,education,hours_per_week_pledged,weekly_logins_avg,assignments_submitted,forum_posts,video_watch_pct,has_mentor,device,referral_source,payment_plan,days_since_last_login,certificate_issued,final_score,notes,completed_course,days_since_last_login_invalid
L-02012,2026-02-12,15.0,3,Diploma,5.6,3.09,3,4,35.7,1.0,Mobile,youtube,paid,10.0,yes,91.3,asked about certificate,1.0,0
L-01318,2026-01-28,22.0,2,Other,7.8,1.72,1,3,45.5,-1.0,Laptop,instagram,free,12.0,N,,requested extension,0.0,1
L-01763,2026-06-19,21.0,2,Diploma,2.6,5.02,5,7,70.6,1.0,Tablet,instagram,paid,15.0,Y,87.5,,1.0,0
L-00200,2026-02-24,22.0,2,Bachelors,5.1,2.57,3,5,54.9,0.0,Mobile,youtube,free,13.0,0,,requested extension,0.0,0
L-02140,2026-02-21,23.0,2,Diploma,2.3,2.22,5,6,60.6,0.0,Mobile,friend,free,1.0,No,,called on phone,0.0,0
L-02707,2026-04-03,20.0,1,Other,1.7,0.86,0,6,1.0,0.0,Laptop,youtube,paid,12.0,no,,asked about certificate,0.0,1
L-02462,2026-06-14,21.0,2,Unknown,10.2,2.38,4,1,20.9,0.0,Mobile,youtube,paid,21.0,N,,,0.0,0
L-00822,2026-06-08,26.0,2,Masters,7.6,2.94,1,1,66.6,0.0,Mobile,instagram,free,6.0,yes,80.1,-,1.0,0
L-00930,2026-01-04,23.0,3,High School,1.0,0.0,0,1,8.3,1.0,Mobile,ngo_outreach,paid,12.0,0,,,0.0,1
L-02040,2026-05-12,22.0,2,Bachelors,6.5,2.49,3,1,15.9,0.0,Mobile,ngo_outreach,free,9.0,N,,,0.0,0
L-00791,2026-04-20,20.0,2,Bachelors,4.3,2.97,2,0,0.0,1.0,Mobile,ngo_outreach,scholarship,12.0,N,,requested extension,0.0,1
L-01182,2026-05-27,30.0,1,High School,2.1,3.42,0,1,4.3,0.0,Mobile,instagram,scholarship,12.0,0,,,0.0,1
L-01083,2026-03-14,27.0,2,High School,7.8,3.62,2,6,49.0,1.0,Mobile,school_partner,paid,12.0,no,,,0.0,1
L-00206,2026-02-01,20.0,2,Bachelors,11.8,5.14,6,2,54.6,1.0,Desktop,friend,scholarship,14.0,TRUE,66.4,,1.0,0
L-01665,2026-01-04,26.0,1,Masters,5.6,3.93,7,4,48.3,1.0,Tablet,youtube,free,15.0,FALSE,,,0.0,0
L-01927,2026-06-10,23.0,1,Masters,9.0,2.21,4,3,64.8,1.0,Desktop,friend,free,12.0,TRUE,82.3,called on phone,1.0,1
L-02672,2026-06-24,16.0,2,Diploma,9.6,3.15,2,6,19.8,0.0,Mobile,school_partner,free,12.0,FALSE,,asked about certificate,0.0,0
L-01931,2026-03-03,19.0,1,High School,6.1,1.73,9,1,28.4,1.0,Tablet,friend,paid,21.0,1,73.8,,1.0,0
L-02554,2026-04-08,20.0,1,Bachelors,7.1,1.22,3,3,37.7,0.0,Laptop,youtube,scholarship,15.0,N,,,0.0,0
L-01699,2026-02-26,22.0,2,High School,7.1,4.19,7,9,96.2,0.0,Desktop,youtube,free,9.0,yes,91.0,,1.0,0
L-01771,2026-05-08,24.0,3,Bachelors,16.9,3.1,5,2,56.1,0.0,Laptop,school_partner,paid,12.0,N,38.5,,0.0,1
L-02122,2026-02-19,29.0,1,Bachelors,1.0,1.9,3,1,47.0,0.0,Laptop,instagram,free,12.0,no,,requested extension,0.0,1
L-00267,2026-03-23,19.0,3,High School,8.2,3.73,4,2,41.1,0.0,Laptop,school_partner,paid,12.0,Y,82.4,,1.0,1
L-01941,2026-02-04,19.0,1,High School,5.4,2.0,3,5,37.4,1.0,Laptop,school_partner,paid,12.0,No,,requested extension,0.0,1
L-02721,2026-06-18,15.0,1,Diploma,6.8,2.55,5,3,40.3,0.0,Desktop,instagram,free,6.0,yes,68.2,follow up next intake,1.0,0
L-02256,2026-06-14,20.0,3,Masters,5.5,4.0,5,2,33.5,0.0,Desktop,instagram,free,10.0,N,,duplicate?  check,0.0,0
L-01803,2026-02-25,23.0,1,High School,6.1,5.2,3,4,16.6,1.0,Laptop,instagram,scholarship,12.0,Y,78.5,,1.0,1
L-02068,2026-06-10,16.0,2,High School,9.6,5.31,6,9,68.6,0.0,Laptop,instagram,scholarship,12.0,1,74.4,,1.0,0
L-02441,2026-02-23,19.0,3,Unknown,4.7,3.8,2,3,0.0,0.0,Mobile,instagram,scholarship,12.0,Y,71.8,-,1.0,1
L-01687,2026-03-15,16.0,3,Diploma,2.9,1.53,2,10,24.4,0.0,Desktop,school_partner,paid,12.0,No,,follow up next intake,0.0,1
L-02652,2026-06-04,27.0,3,Masters,7.1,1.18,0,2,55.9,1.0,Mobile,friend,free,12.0,FALSE,,-,0.0,1
L-01528,2026-03-05,23.0,3,High School,3.4,3.72,4,3,22.3,0.0,Laptop,ngo_outreach,free,12.0,no,,,0.0,1
L-02598,2026-03-14,25.0,2,Bachelors,8.5,3.07,3,1,34.8,1.0,Mobile,school_partner,free,12.0,Y,88.7,,1.0,1
L-01806,2026-01-12,15.0,2,High School,1.4,4.2,2,1,35.8,1.0,Laptop,youtube,scholarship,2.0,Yes,,,0.0,0
L-00324,2026-04-16,29.0,2,Diploma,9.9,4.85,3,0,74.5,1.0,Laptop,school_partner,free,12.0,1,86.2,,1.0,1
L-00175,2026-01-11,23.0,3,Masters,8.1,5.23,5,6,63.9,1.0,Desktop,ngo_outreach,scholarship,5.0,1,74.8,,1.0,0
L-00233,2026-06-02,21.0,2,Unknown,7.8,5.27,2,1,100.0,1.0,Mobile,youtube,scholarship,10.0,FALSE,,duplicate?  check,0.0,0
L-00115,2026-05-15,19.0,2,Bachelors,5.8,2.16,4,2,47.9,0.0,Mobile,friend,scholarship,11.0,0,,-,0.0,0
L-01153,2026-01-05,24.0,1,Diploma,1.3,2.3,5,2,44.0,1.0,Laptop,other,free,1.0,yes,89.2,follow up next intake,1.0,0
L-01354,2026-05-12,17.0,1,Bachelors,9.3,2.82,4,3,100.0,0.0,Tablet,instagram,free,15.0,No,54.2,,0.0,0
L-02568,2026-05-15,16.0,2,High School,10.8,2.9,2,2,17.5,1.0,Mobile,instagram,free,12.0,yes,65.7,,1.0,1
L-01627,2026-03-11,16.0,3,Unknown,1.7,3.31,2,5,72.3,1.0,Mobile,friend,free,13.0,No,,,0.0,0
L-02150,2026-01-16,22.0,2,Diploma,6.8,2.55,1,2,53.3,1.0,Mobile,ngo_outreach,paid,19.0,FALSE,,called on phone,0.0,0
L-01016,2026-03-16,28.0,3,Unknown,1.3,3.14,5,2,42.0,1.0,Mobile,friend,scholarship,12.0,no,,,0.0,1
L-00409,2026-02-13,21.0,3,Bachelors,7.1,3.13,2,1,44.7,0.0,Mobile,friend,free,12.0,FALSE,,follow up next intake,0.0,1
L-02719,2026-02-16,20.0,2,High School,4.4,2.5,5,3,56.7,0.0,Mobile,friend,free,19.0,1,85.0,follow up next intake,1.0,0
L-01968,2026-02-09,30.0,3,Other,7.0,4.85,5,1,72.9,0.0,Mobile,ngo_outreach,free,12.0,0,44.3,,0.0,1
L-01245,2026-02-16,25.0,3,High School,7.1,3.82,4,3,87.7,0.0,Mobile,school_partner,paid,3.0,Y,71.2,follow up next intake,1.0,0
L-01024,2026-06-12,21.0,1,Diploma,7.1,4.18,3,0,34.2,0.0,Desktop,other,free,12.0,FALSE,,requested extension,0.0,1
L-00493,2026-03-06,23.0,2,Bachelors,1.0,3.77,2,1,22.7,1.0,Mobile,youtube,scholarship,10.0,0,96.8,,1.0,0
L-01718,2026-06-14,19.0,1,Bachelors,6.2,3.18,4,2,50.1,0.0,Laptop,friend,paid,12.0,N,,,0.0,1
L-02653,2026-04-02,15.0,3,High School,6.5,4.91,9,4,77.5,0.0,Laptop,youtube,free,3.0,yes,87.7,,1.0,0
L-02149,2026-02-14,24.0,2,Masters,5.3,3.9,3,5,67.3,1.0,Mobile,friend,scholarship,2.0,yes,81.9,,1.0,0
L-00896,2026-04-21,20.0,1,High School,2.8,2.77,0,2,67.8,1.0,Mobile,friend,free,12.0,no,,,0.0,1
L-01259,2026-02-04,20.0,1,Bachelors,6.0,2.85,3,1,100.0,1.0,Mobile,friend,free,12.0,TRUE,73.5,,1.0,1
L-00898,2026-03-24,18.0,1,High School,5.9,3.66,1,2,22.3,0.0,Mobile,ngo_outreach,scholarship,10.0,N,,,0.0,0
L-01584,2026-02-05,20.0,1,Other,3.5,2.69,5,5,29.1,1.0,Desktop,school_partner,free,12.0,1,81.9,,1.0,1
L-02362,2026-03-18,21.0,2,Bachelors,4.9,0.07,0,2,30.0,1.0,Mobile,youtube,paid,12.0,0,,,0.0,1
L-00894,2026-06-18,30.0,1,Diploma,7.5,3.96,4,4,50.8,0.0,Tablet,instagram,scholarship,12.0,No,,follow up next intake,0.0,1
L-02537,2026-05-20,21.0,1,High School,5.5,4.04,4,6,18.7,0.0,Mobile,instagram,free,14.0,yes,99.4,-,1.0,0
L-02113,2026-05-09,17.0,3,High School,9.8,2.67,3,2,0.0,0.0,Mobile,school_partner,scholarship,19.0,0,,,0.0,0
L-02466,2026-06-19,15.0,2,High School,10.1,1.78,2,2,60.9,0.0,Desktop,youtube,free,9.0,FALSE,,,0.0,0
L-00829,2026-04-18,24.0,1,Masters,1.6,1.56,0,1,47.3,1.0,Desktop,instagram,scholarship,15.0,No,,,0.0,0
L-02173,2026-04-05,19.0,2,High School,2.6,3.67,2,7,72.8,0.0,Mobile,instagram,free,10.0,N,,asked about certificate,0.0,0
L-00918,2026-03-02,15.0,1,Bachelors,7.7,4.14,0,3,24.7,0.0,Laptop,school_partner,paid,12.0,N,,,0.0,1
L-01042,2026-02-23,23.0,3,Bachelors,2.7,0.2,0,0,30.8,0.0,Mobile,friend,free,12.0,FALSE,,,0.0,1
L-01380,2026-04-10,27.0,3,Bachelors,9.6,2.24,0,4,29.5,0.0,Tablet,other,free,11.0,No,,requested extension,0.0,0
L-00098,2026-04-13,16.0,2,Bachelors,5.3,4.18,5,2,70.1,0.0,Mobile,youtube,free,15.0,FALSE,,asked about certificate,0.0,0
L-02381,2026-02-07,23.0,3,Bachelors,3.6,1.06,3,0,53.8,1.0,Laptop,friend,free,11.0,0,,,0.0,0
L-00050,2026-01-16,26.0,1,Bachelors,4.9,3.1,6,1,75.4,0.0,Tablet,instagram,free,3.0,Yes,61.3,,1.0,0
L-00775,2026-03-03,15.0,1,Bachelors,3.1,3.13,5,3,27.5,0.0,Mobile,youtube,scholarship,7.0,TRUE,80.2,called on phone,1.0,0
L-02486,2026-05-26,21.0,2,Bachelors,14.0,4.01,1,3,23.9,0.0,Laptop,instagram,scholarship,12.0,Yes,89.5,asked about certificate,1.0,1
L-02370,2026-02-22,20.0,3,High School,8.6,3.16,6,8,57.3,0.0,Laptop,school_partner,free,2.0,N,,,0.0,0
L-02686,2026-03-27,22.0,2,Diploma,2.6,5.63,6,1,62.0,0.0,Desktop,instagram,free,12.0,Y,71.7,,1.0,1
L-01516,2026-04-28,24.0,2,High School,10.0,4.8,8,2,92.7,0.0,Laptop,youtube,paid,18.0,Y,77.8,,1.0,0
L-02543,2026-01-18,23.0,3,Bachelors,5.2,0.81,2,1,45.5,1.0,Laptop,school_partner,scholarship,12.0,Yes,67.4,,1.0,1
L-02420,2026-03-16,24.0,1,Diploma,9.3,3.87,4,3,61.5,1.0,Mobile,other,scholarship,18.0,1,85.2,called on phone,1.0,0
L-00383,2026-04-21,22.0,2,Diploma,3.8,2.72,2,1,1.4,0.0,Desktop,instagram,free,12.0,N,39.9,,0.0,1
L-00069,2026-03-01,21.0,3,High School,7.6,1.58,4,5,60.4,1.0,Mobile,school_partner,free,12.0,0,18.6,,0.0,1
L-00345,2026-06-19,15.0,2,Diploma,7.3,1.89,0,3,0.0,-1.0,Mobile,friend,paid,21.0,0,,duplicate?  check,0.0,0
L-02063,2026-06-24,20.0,2,High School,9.2,4.54,3,1,1.2,0.0,Mobile,instagram,scholarship,12.0,no,,,0.0,1
L-01063,2026-06-20,24.0,1,High School,4.8,1.77,4,5,25.9,1.0,Laptop,ngo_outreach,paid,12.0,0,,called on phone,0.0,1
L-02654,2026-02-03,22.0,2,Diploma,8.5,6.12,9,4,81.8,1.0,Laptop,friend,scholarship,2.0,TRUE,78.7,called on phone,1.0,0
L-02771,2026-02-17,22.0,3,High School,6.7,1.24,6,2,45.5,1.0,Mobile,youtube,free,6.0,0,55.6,duplicate?  check,0.0,0
L-00322,2026-02-22,21.0,2,High School,8.9,3.13,5,6,27.7,1.0,Mobile,school_partner,scholarship,16.0,TRUE,70.1,,1.0,0
L-01839,2026-03-04,24.0,2,Masters,1.7,5.11,8,6,22.7,0.0,Laptop,instagram,free,21.0,N,,,0.0,0
L-00760,2026-05-14,15.0,1,Unknown,11.9,3.99,8,7,64.1,0.0,Mobile,instagram,free,2.0,TRUE,73.2,follow up next intake,1.0,0
L-02557,2026-03-16,23.0,2,Diploma,10.7,1.78,4,3,38.3,1.0,Mobile,youtube,free,12.0,No,,duplicate?  check,0.0,1
L-01566,2026-03-06,17.0,3,High School,7.8,0.47,0,2,45.5,0.0,Mobile,friend,free,19.0,no,,,0.0,0
L-02205,2026-04-06,24.0,2,Bachelors,2.0,3.86,3,1,45.5,0.0,Mobile,youtube,free,12.0,no,,,0.0,1
L-01229,2026-03-04,26.0,1,Diploma,14.5,0.2,0,2,19.7,1.0,Laptop,instagram,free,10.0,No,39.2,,0.0,0
L-00407,2026-02-06,20.0,1,Unknown,7.1,1.38,6,4,45.5,0.0,Laptop,school_partner,scholarship,8.0,1,67.3,-,1.0,0
L-02711,2026-03-20,20.0,2,Bachelors,12.1,2.48,4,6,76.8,1.0,Laptop,friend,paid,0.0,Y,94.1,,1.0,0
L-01518,2026-03-28,25.0,1,High School,6.6,4.64,5,10,78.0,0.0,Mobile,friend,scholarship,12.0,No,,requested extension,0.0,1
L-00452,2026-01-14,24.0,1,High School,4.2,0.83,2,3,50.6,0.0,Mobile,instagram,scholarship,11.0,N,,-,0.0,0
L-01909,2026-03-19,21.0,1,High School,3.7,2.3,6,2,48.4,0.0,Mobile,ngo_outreach,paid,12.0,N,,follow up next intake,0.0,1
L-02289,2026-05-02,26.0,2,High School,4.9,4.74,6,5,68.9,0.0,Mobile,other,paid,3.0,No,,,0.0,0
L-01235,2026-06-14,20.0,2,High School,9.9,3.08,0,1,0.0,0.0,Desktop,youtube,scholarship,12.0,N,,duplicate?  check,0.0,1
L-01601,2026-05-12,20.0,1,High School,3.7,1.22,10,5,76.0,1.0,Mobile,ngo_outreach,free,1.0,Y,79.9,,1.0,0
L-02403,2026-01-08,21.0,2,Diploma,9.6,4.3,5,7,67.1,0.0,Tablet,youtube,scholarship,5.0,Y,90.2,duplicate?  check,1.0,0
L-00152,2026-02-07,18.0,2,Unknown,11.5,2.91,6,6,20.0,0.0,Mobile,instagram,free,12.0,Yes,81.5,,1.0,0
L-00552,2026-04-17,27.0,3,Diploma,1.7,0.0,1,0,27.1,0.0,Mobile,friend,scholarship,12.0,N,,,0.0,1
L-02271,2026-06-14,23.0,3,Diploma,11.0,3.77,10,8,88.7,0.0,Laptop,friend,scholarship,4.0,1,84.0,,1.0,0
L-01532,2026-01-21,22.0,3,High School,6.9,1.58,0,5,21.9,1.0,Mobile,school_partner,free,12.0,FALSE,,,0.0,1
L-02558,2026-05-11,19.0,1,Diploma,1.6,0.24,1,2,35.9,1.0,Mobile,ngo_outreach,paid,12.0,FALSE,37.1,,0.0,1
L-01569,2026-04-21,27.0,2,High School,6.0,2.61,3,1,40.3,0.0,Desktop,instagram,paid,21.0,Y,53.6,,1.0,0
L-02034,2026-01-06,21.0,1,High School,1.0,3.55,1,0,55.1,-1.0,Mobile,instagram,paid,11.0,yes,77.7,duplicate?  check,1.0,0
L-00955,2026-05-28,23.0,1,High School,8.7,3.19,7,2,86.8,1.0,Laptop,school_partner,free,14.0,yes,84.2,,1.0,0
L-01419,2026-02-17,20.0,2,Bachelors,8.4,3.54,9,6,78.4,1.0,Mobile,youtube,paid,0.0,Yes,81.4,,1.0,0
L-02142,2026-01-22,15.0,2,High School,7.3,2.01,2,4,21.6,1.0,Laptop,ngo_outreach,scholarship,14.0,N,,,0.0,0
L-00356,2026-04-09,21.0,2,Diploma,9.5,2.65,1,2,36.0,0.0,Mobile,friend,scholarship,19.0,0,,,0.0,0
L-00074,2026-04-19,16.0,2,Bachelors,5.1,5.19,3,0,57.8,1.0,Laptop,friend,paid,18.0,Y,72.3,,1.0,0
L-02151,2026-03-05,15.0,1,Masters,6.0,1.43,5,3,42.9,1.0,Laptop,school_partner,scholarship,6.0,TRUE,84.4,follow up next intake,1.0,0
L-01719,2026-03-17,21.0,2,Diploma,1.0,0.0,0,1,0.0,0.0,Laptop,youtube,free,12.0,No,,,0.0,1
L-01136,2026-04-04,18.0,3,Bachelors,9.1,0.2,2,3,33.5,1.0,Mobile,instagram,scholarship,12.0,No,,,0.0,1
L-01531,2026-04-12,18.0,3,High School,5.1,1.56,6,0,55.8,0.0,Mobile,instagram,scholarship,4.0,N,,,0.0,0
L-00646,2026-05-19,17.0,1,High School,12.0,3.25,5,12,67.3,1.0,Mobile,ngo_outreach,free,12.0,Y,73.5,requested extension,1.0,1
L-02082,2026-04-23,17.0,2,High School,6.5,4.57,7,5,67.7,1.0,Mobile,friend,free,7.0,Yes,84.9,,1.0,0
L-02065,2026-03-08,19.0,2,Bachelors,8.2,4.15,5,1,73.7,0.0,Tablet,instagram,scholarship,15.0,FALSE,,-,0.0,0
L-00603,2026-01-13,23.0,1,Diploma,3.6,4.06,5,0,40.6,0.0,Desktop,instagram,free,20.0,0,,,0.0,0
L-02507,2026-03-26,24.0,2,Bachelors,6.0,3.56,7,0,35.8,0.0,Mobile,friend,free,18.0,1,72.6,follow up next intake,1.0,0
L-01138,2026-02-17,22.0,2,High School,12.0,1.16,6,0,80.5,0.0,Mobile,ngo_outreach,free,19.0,N,,-,0.0,0
L-00911,2026-02-13,21.0,2,High School,7.1,2.64,0,5,27.9,0.0,Laptop,school_partner,paid,10.0,0,,duplicate?  check,0.0,0
L-00030,2026-06-07,21.0,2,High School,7.1,3.32,4,6,36.2,0.0,Desktop,school_partner,paid,13.0,Yes,89.3,,1.0,0
L-01018,2026-02-19,23.0,3,Bachelors,4.0,0.05,0,4,40.3,0.0,Mobile,friend,free,12.0,0,,,0.0,1
L-02698,2026-06-23,24.0,2,Bachelors,7.7,4.25,7,4,63.1,0.0,Mobile,instagram,scholarship,13.0,no,,,0.0,0
L-00476,2026-02-14,21.0,1,Bachelors,11.8,3.73,6,0,92.9,0.0,Mobile,friend,scholarship,14.0,no,,,0.0,0
L-00570,2026-03-11,20.0,3,Bachelors,2.7,0.57,0,2,51.2,1.0,Laptop,school_partner,scholarship,14.0,No,,,0.0,0
L-01186,2026-05-10,18.0,2,Bachelors,6.7,3.94,3,5,35.9,0.0,Mobile,friend,free,8.0,No,,,0.0,0
L-02181,2026-03-24,15.0,1,Diploma,8.6,3.12,1,3,45.0,0.0,Laptop,instagram,free,17.0,0,,,0.0,0
L-00746,2026-06-07,26.0,3,Diploma,5.4,2.58,2,1,13.6,0.0,Mobile,friend,paid,17.0,0,45.8,requested extension,0.0,0
L-00787,2026-06-06,16.0,2,Masters,7.3,5.34,0,8,61.4,0.0,Mobile,friend,scholarship,11.0,FALSE,,,0.0,0
L-00631,2026-03-17,20.0,3,High School,7.4,2.79,1,9,65.6,0.0,Mobile,school_partner,scholarship,11.0,0,,-,0.0,0
L-01209,2026-05-06,18.0,2,Other,11.0,3.33,0,4,47.3,0.0,Desktop,school_partner,scholarship,12.0,0,35.6,-,0.0,1
L-00638,2026-05-13,22.0,2,High School,7.1,2.0,4,3,31.1,0.0,Laptop,instagram,free,12.0,FALSE,,requested extension,0.0,1
L-02323,2026-06-25,29.0,3,Diploma,2.8,3.77,2,5,63.4,1.0,Mobile,friend,paid,12.0,N,38.2,,0.0,1
L-00276,2026-06-05,21.0,3,Masters,8.7,1.67,1,3,19.4,0.0,Mobile,instagram,paid,12.0,0,,,0.0,1
L-00928,2026-01-21,20.0,3,Masters,10.5,2.79,5,4,48.7,1.0,Laptop,ngo_outreach,scholarship,1.0,Y,82.2,,1.0,0
L-02288,2026-02-05,16.0,1,High School,1.5,3.85,2,3,18.0,0.0,Laptop,friend,scholarship,9.0,No,,,0.0,0
L-02407,2026-01-22,23.0,1,High School,5.3,3.31,3,1,63.0,0.0,Laptop,youtube,free,12.0,no,,asked about certificate,0.0,1
L-00472,2026-01-18,21.0,3,Bachelors,7.1,4.43,5,8,72.3,0.0,Laptop,youtube,free,13.0,Yes,77.0,duplicate?  check,1.0,0
L-01222,2026-04-24,32.0,1,Bachelors,7.1,3.27,4,1,100.0,1.0,Mobile,school_partner,free,14.0,1,81.3,,1.0,0
L-02225,2026-02-02,21.0,1,Bachelors,7.3,4.22,10,12,57.9,0.0,Laptop,youtube,paid,14.0,1,72.1,follow up next intake,1.0,0
L-02297,2026-02-05,19.0,2,Diploma,2.9,4.71,3,1,45.5,1.0,Laptop,school_partner,paid,11.0,Y,65.4,,1.0,0
L-02276,2026-01-20,20.0,2,High School,1.8,4.1,0,2,50.3,0.0,Mobile,instagram,paid,16.0,TRUE,50.4,,0.0,0
L-01008,2026-04-16,20.0,2,Diploma,7.8,3.72,4,7,45.5,1.0,Desktop,friend,scholarship,12.0,Yes,79.8,called on phone,1.0,1
L-02349,2026-01-14,15.0,3,Bachelors,1.0,0.0,0,4,0.0,0.0,Mobile,friend,paid,12.0,N,,called on phone,0.0,1
L-00596,2026-04-05,21.0,1,Diploma,8.4,2.84,1,7,46.6,0.0,Laptop,ngo_outreach,scholarship,3.0,0,,,0.0,0
L-02788,2026-03-02,16.0,1,Diploma,7.6,0.57,2,0,59.0,1.0,Mobile,instagram,paid,12.0,no,,,0.0,1
L-01461,2026-04-04,24.0,2,Other,6.1,4.84,8,5,41.7,0.0,Tablet,youtube,scholarship,6.0,TRUE,70.4,asked about certificate,1.0,0
L-01296,2026-01-27,24.0,Unknown,Diploma,13.5,1.37,2,2,73.0,0.0,Laptop,youtube,free,20.0,0,,,0.0,0
L-00005,2026-05-01,20.0,1,High School,5.7,4.53,4,1,46.6,0.0,Laptop,school_partner,scholarship,10.0,N,,,0.0,0
L-01590,2026-04-15,16.0,2,High School,7.0,3.16,3,3,33.4,1.0,Laptop,school_partner,scholarship,12.0,no,,,0.0,1
L-00364,2026-03-06,23.0,2,Bachelors,5.9,3.68,0,1,39.6,1.0,Mobile,instagram,scholarship,9.0,No,,asked about certificate,0.0,0
L-01995,2026-03-20,27.0,3,Bachelors,9.2,1.72,1,1,30.3,0.0,Laptop,friend,scholarship,12.0,0,50.7,asked about certificate,0.0,1
L-00806,2026-02-04,21.0,1,Diploma,7.1,1.46,0,9,0.0,-1.0,Mobile,friend,free,12.0,0,,follow up next intake,0.0,1
L-00223,2026-01-15,21.0,3,High School,13.3,4.54,7,4,43.3,0.0,Laptop,friend,scholarship,20.0,no,,,0.0,0
L-00072,2026-03-26,15.0,3,Diploma,2.7,2.38,0,2,45.6,0.0,Mobile,instagram,scholarship,17.0,FALSE,,,0.0,0
L-02511,2026-05-10,24.0,1,Diploma,1.2,2.58,3,1,45.5,1.0,Tablet,youtube,paid,12.0,No,,,0.0,1
L-01540,2026-04-19,17.0,2,Bachelors,7.1,2.96,2,3,47.7,0.0,Mobile,other,paid,12.0,no,37.8,,0.0,1
L-01680,2026-02-02,21.0,1,High School,7.8,1.28,1,1,11.5,0.0,Mobile,instagram,free,12.0,0,,called on phone,0.0,1
L-01316,2026-01-21,25.0,2,High School,6.8,4.66,9,1,100.0,0.0,Laptop,instagram,scholarship,12.0,No,88.9,requested extension,1.0,1
L-02339,2026-04-27,16.0,3,Bachelors,1.7,1.97,7,1,51.8,0.0,Mobile,school_partner,scholarship,6.0,TRUE,71.3,asked about certificate,1.0,0
L-01175,2026-05-25,27.0,2,High School,5.0,3.63,9,5,45.5,0.0,Desktop,school_partner,free,15.0,TRUE,78.8,,1.0,0
L-02294,2026-01-25,23.0,3,Bachelors,5.9,3.46,4,3,31.9,0.0,Laptop,youtube,paid,9.0,yes,71.6,,1.0,0
L-01934,2026-05-26,15.0,1,High School,10.5,2.98,3,3,55.7,0.0,Mobile,instagram,scholarship,6.0,N,,requested extension,0.0,0
L-01149,2026-02-27,18.0,2,Masters,6.7,3.3,6,2,67.3,1.0,Mobile,school_partner,free,12.0,0,,,0.0,1
L-00238,2026-06-23,18.0,1,High School,7.2,2.89,9,9,38.4,1.0,Mobile,youtube,free,10.0,TRUE,67.7,called on phone,1.0,0
L-02359,2026-02-24,19.0,1,Bachelors,7.8,4.65,4,1,52.5,0.0,Laptop,school_partner,free,5.0,no,,duplicate?  check,0.0,0
L-00470,2026-06-01,15.0,1,Diploma,7.7,4.06,5,3,59.6,1.0,Mobile,school_partner,paid,14.0,Yes,74.0,,1.0,0
L-00608,2026-04-02,20.0,1,Diploma,6.8,2.98,0,1,59.7,1.0,Tablet,friend,scholarship,12.0,N,,requested extension,0.0,1
L-02633,2026-02-06,19.0,2,Masters,5.9,2.64,8,5,65.0,0.0,Laptop,school_partner,free,20.0,No,,,0.0,0
L-01367,2026-05-27,21.0,1,High School,4.2,2.0,2,2,54.8,1.0,Mobile,friend,free,12.0,no,,,0.0,1
L-00920,2026-01-01,22.0,2,Unknown,1.0,3.08,2,4,45.5,1.0,Mobile,ngo_outreach,free,13.0,N,,-,0.0,0
L-01790,2026-04-15,16.0,2,High School,5.5,3.3,1,6,45.5,0.0,Laptop,instagram,free,14.0,0,28.4,,0.0,0
L-00442,2026-04-03,22.0,3,Masters,5.2,5.57,4,6,86.9,0.0,Mobile,instagram,free,17.0,Yes,82.4,,1.0,0
L-00455,2026-02-25,20.0,3,High School,3.2,3.53,2,0,41.3,-1.0,Tablet,other,scholarship,12.0,No,,,0.0,1
L-01480,2026-03-14,21.0,3,Bachelors,7.9,3.13,4,4,62.3,1.0,Mobile,instagram,scholarship,21.0,Yes,72.2,,1.0,0
L-00185,2026-01-20,23.0,1,High School,4.2,3.95,6,0,25.5,1.0,Laptop,friend,free,1.0,no,16.1,,0.0,0
L-01914,2026-03-23,16.0,3,Bachelors,5.4,2.52,5,5,64.2,0.0,Laptop,youtube,free,8.0,Yes,83.3,duplicate?  check,1.0,0
L-02226,2026-04-11,21.0,1,Other,9.8,0.0,0,4,33.2,0.0,Mobile,friend,scholarship,12.0,No,,requested extension,0.0,1
L-00761,2026-02-19,24.0,1,Masters,1.4,6.68,8,0,49.0,0.0,Laptop,school_partner,free,15.0,Y,84.6,follow up next intake,1.0,0
L-02191,2026-05-26,22.0,1,High School,6.1,4.7,7,1,77.1,0.0,Mobile,school_partner,free,16.0,No,48.4,,0.0,0
L-01788,2026-05-14,17.0,3,High School,16.6,4.57,6,5,78.9,1.0,Mobile,instagram,free,12.0,yes,80.5,,1.0,1
L-01353,2026-06-11,24.0,2,High School,4.9,0.47,4,7,14.3,0.0,Laptop,youtube,free,12.0,0,,,0.0,1
L-02210,2026-02-05,16.0,2,High School,9.5,3.62,5,5,18.8,1.0,Desktop,instagram,scholarship,12.0,0,,,0.0,1
L-01832,2026-02-20,20.0,3,High School,7.0,1.73,6,7,56.9,0.0,Desktop,youtube,scholarship,13.0,no,,,0.0,0
L-01142,2026-04-01,25.0,3,High School,2.6,1.51,2,3,40.1,1.0,Mobile,friend,scholarship,11.0,0,,,0.0,0
L-01231,2026-01-25,25.0,3,Diploma,7.1,5.1,5,4,41.6,0.0,Tablet,instagram,free,2.0,FALSE,,asked about certificate,0.0,0
L-01471,2026-03-06,18.0,2,Unknown,1.0,0.07,5,3,45.5,0.0,Laptop,friend,paid,10.0,1,65.9,called on phone,1.0,0
